id_funcionario,idade,faixa_etaria,genero,estado_civil,departamento,cargo,nivel_cargo,nivel_cargo_cod,area_formacao,nivel_educacao,renda_mensal,faixa_renda,taxa_diaria,taxa_horaria,perc_aumento_salarial,nivel_stock_option,anos_empresa,anos_cargo_atual,anos_desde_ultima_promocao,anos_mesmo_gestor,anos_experiencia_total,qtd_empresas_anteriores,horas_extras,frequencia_viagem,distancia_casa_km,treinamentos_ultimo_ano,perc_carreira_empresa,media_anos_por_empresa_anterior,indice_estagnacao_cargo,custo_reposicao_est,score_risco,nivel_risco,flag_horas_extras,flag_sem_promocao_3a,flag_distancia_alta,flag_satisfacao_baixa,flag_renda_abaixo_mediana,attrition
1279,21,18–25,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Técnico,2625,Q1 — Baixa,251,45,20,0,2,2,2,2,2,1,0,Viaja Frequentemente,10,2,1.0,0.0,1.0,15750,1,Baixo,0,0,0,0,1,1
1280,46,46–55,Feminino,Casado(a),Sales,Manager,Diretor,5,Marketing,Técnico,18789,Q4 — Alta,168,33,14,1,11,4,0,8,26,2,0,Viaja Raramente,4,2,0.4231,7.5,0.3636,450936,1,Baixo,0,0,0,1,0,0
1281,34,26–35,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,4538,Q2 — Média-Baixa,131,86,12,0,3,2,0,2,4,0,1,Viaja Raramente,2,3,0.75,,0.6667,40842,3,Médio,1,0,0,1,1,0
1282,51,46–55,Masculino,Divorciado(a),Sales,Manager,Diretor,5,Life Sciences,Graduação,19847,Q4 — Alta,237,83,24,1,29,10,11,10,31,4,1,Viaja Frequentemente,9,5,0.9355,0.5,0.3448,476328,3,Médio,1,1,0,1,0,0
1283,59,55+,Masculino,Solteiro(a),Research & Development,Manufacturing Director,Sênior,3,Medical,Mestrado,10512,Q4 — Alta,1429,67,12,0,9,7,5,4,25,6,0,Viaja Raramente,18,6,0.36,2.67,0.7778,126144,2,Médio,0,1,1,0,0,0
1285,34,26–35,Feminino,Divorciado(a),Research & Development,Laboratory Technician,Pleno,2,Medical,Graduação,4444,Q2 — Média-Baixa,135,46,13,2,11,8,5,10,15,4,0,Viaja Frequentemente,19,2,0.7333,1.0,0.7273,39996,4,Alto,0,1,1,1,1,0
1286,28,26–35,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Mestrado,2154,Q1 — Baixa,791,44,11,0,4,2,0,2,5,0,1,Viaja Frequentemente,1,2,0.8,,0.5,12924,2,Médio,1,0,0,0,1,0
1288,44,36–45,Masculino,Divorciado(a),Research & Development,Manager,Diretor,5,Life Sciences,Técnico,19190,Q4 — Alta,1199,92,14,2,25,9,14,13,26,1,0,Viaja Raramente,4,4,0.9615,1.0,0.36,460560,2,Médio,0,1,0,1,0,0
1289,34,26–35,Masculino,Casado(a),Human Resources,Human Resources,Pleno,2,Life Sciences,Graduação,4490,Q2 — Média-Baixa,648,56,11,2,10,9,1,8,14,4,0,Viaja Frequentemente,11,5,0.7143,1.0,0.9,40410,2,Médio,0,0,0,1,1,0
1291,35,26–35,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Ensino Médio,3506,Q2 — Média-Baixa,735,66,14,0,3,2,2,2,4,0,1,Viaja Raramente,6,3,0.75,,0.6667,21036,2,Médio,1,0,0,0,1,0
1292,42,36–45,Feminino,Casado(a),Research & Development,Research Scientist,Pleno,2,Medical,Mestrado,2372,Q1 — Baixa,603,78,16,0,1,0,0,0,18,6,1,Viaja Raramente,7,2,0.0556,2.83,0.0,21348,3,Médio,1,0,0,1,1,0
1293,43,36–45,Feminino,Solteiro(a),Sales,Sales Executive,Sênior,3,Marketing,Mestrado,10231,Q4 — Alta,531,56,14,0,21,7,15,17,23,3,0,Viaja Raramente,4,3,0.913,0.67,0.3333,122772,1,Baixo,0,1,0,0,0,0
1294,36,36–45,Feminino,Solteiro(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Mestrado,5410,Q3 — Média-Alta,429,53,11,0,16,14,5,12,18,9,1,Viaja Raramente,2,2,0.8889,0.22,0.875,48690,3,Médio,1,1,0,1,0,0
1295,44,36–45,Feminino,Casado(a),Research & Development,Healthcare Representative,Sênior,3,Medical,Graduação,7978,Q3 — Média-Alta,621,73,11,1,10,7,0,5,10,1,0,Viaja Raramente,15,2,1.0,0.0,0.7,95736,0,Baixo,0,0,0,0,0,1
1296,28,26–35,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Graduação,3867,Q2 — Média-Baixa,193,52,12,1,2,2,2,2,2,1,1,Viaja Frequentemente,2,2,1.0,0.0,1.0,23202,2,Médio,1,0,0,0,1,0
1297,51,46–55,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Técnico,2838,Q1 — Baixa,968,40,14,0,7,0,7,7,8,0,0,Viaja Frequentemente,6,6,0.875,,0.0,17028,2,Médio,0,1,0,0,1,0
1298,30,26–35,Feminino,Solteiro(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Técnico,4695,Q2 — Média-Baixa,879,72,18,0,8,4,1,7,10,7,1,Sem Viagem,9,3,0.8,0.29,0.5,42255,2,Médio,1,0,0,0,1,0
1299,29,26–35,Feminino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Technical Degree,Graduação,3339,Q2 — Média-Baixa,806,39,13,2,7,7,7,7,10,3,1,Viaja Raramente,7,2,0.7,1.0,1.0,20034,3,Médio,1,1,0,0,1,1
1301,28,26–35,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Technical Degree,Graduação,2080,Q1 — Baixa,640,84,11,0,3,2,1,2,5,2,0,Viaja Raramente,1,2,0.6,1.0,0.6667,12480,2,Médio,0,0,0,1,1,0
1303,25,18–25,Feminino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2096,Q1 — Baixa,266,40,18,0,2,2,2,1,2,1,0,Viaja Raramente,1,3,1.0,0.0,1.0,12576,2,Médio,0,0,0,1,1,0
1304,32,26–35,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Medical,Graduação,6209,Q3 — Média-Alta,604,56,15,2,10,7,0,8,10,1,0,Viaja Raramente,8,4,1.0,0.0,0.7,55881,0,Baixo,0,0,0,0,0,0
1306,45,36–45,Feminino,Solteiro(a),Research & Development,Manager,Diretor,5,Medical,Graduação,18061,Q4 — Alta,364,83,22,0,0,0,0,0,22,3,0,Viaja Frequentemente,25,4,0.0,7.33,,433464,2,Médio,0,0,1,1,0,0
1307,39,36–45,Feminino,Divorciado(a),Research & Development,Manager,Especialista,4,Medical,Mestrado,17123,Q4 — Alta,412,94,13,2,19,9,15,2,21,6,1,Viaja Raramente,13,4,0.9048,0.33,0.4737,308214,3,Médio,1,1,0,1,0,0
1308,58,55+,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Mestrado,2372,Q1 — Baixa,848,88,12,2,2,2,2,2,2,1,0,Viaja Raramente,23,3,1.0,0.0,1.0,14232,2,Médio,0,0,1,0,1,0
1309,32,26–35,Masculino,Casado(a),Research & Development,Laboratory Technician,Pleno,2,Life Sciences,Técnico,4883,Q2 — Média-Baixa,1089,79,18,1,10,4,1,1,10,1,0,Viaja Raramente,7,3,1.0,0.0,0.4,43947,1,Baixo,0,0,0,0,1,1
1310,39,36–45,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,3904,Q2 — Média-Baixa,360,93,13,0,5,2,0,3,6,0,0,Viaja Raramente,23,2,0.8333,,0.4,23424,3,Médio,0,0,1,1,1,1
1311,30,26–35,Feminino,Casado(a),Research & Development,Laboratory Technician,Pleno,2,Technical Degree,Graduação,4627,Q2 — Média-Baixa,1138,48,12,1,9,2,6,7,10,0,0,Viaja Raramente,6,6,0.9,,0.2222,41643,2,Médio,0,1,0,0,1,0
1312,36,36–45,Feminino,Casado(a),Research & Development,Healthcare Representative,Sênior,3,Technical Degree,Mestrado,7094,Q3 — Média-Alta,325,63,12,0,7,7,1,7,10,3,0,Viaja Raramente,10,0,0.7,1.0,1.0,85128,0,Baixo,0,0,0,0,0,0
1314,46,46–55,Feminino,Solteiro(a),Human Resources,Human Resources,Júnior,1,Life Sciences,Técnico,3423,Q2 — Média-Baixa,991,44,12,0,7,6,5,7,10,6,0,Viaja Raramente,1,3,0.7,0.5,0.8571,20538,3,Médio,0,1,0,1,1,0
1315,28,26–35,Feminino,Casado(a),Research & Development,Laboratory Technician,Pleno,2,Life Sciences,Graduação,6674,Q3 — Média-Alta,1476,55,11,3,9,8,7,5,10,0,0,Sem Viagem,1,6,0.9,,0.8889,60066,1,Baixo,0,1,0,0,0,0
1317,50,46–55,Feminino,Casado(a),Research & Development,Research Director,Especialista,4,Life Sciences,Graduação,16880,Q4 — Alta,1322,43,11,0,3,2,1,2,25,4,1,Viaja Raramente,28,2,0.12,5.5,0.6667,303840,3,Médio,1,0,1,1,0,0
1318,40,36–45,Masculino,Solteiro(a),Sales,Sales Executive,Sênior,3,Marketing,Mestrado,9094,Q4 — Alta,299,57,12,0,5,4,1,0,9,2,1,Viaja Raramente,25,2,0.5556,2.0,0.8,109128,3,Médio,1,0,1,1,0,1
1319,52,46–55,Masculino,Solteiro(a),Sales,Sales Executive,Sênior,3,Life Sciences,Graduação,8446,Q4 — Alta,1030,64,19,0,8,7,7,7,10,9,1,Viaja Raramente,5,2,0.8,0.22,0.875,101352,3,Médio,1,1,0,1,0,1
1321,30,26–35,Feminino,Casado(a),Research & Development,Manager,Sênior,3,Medical,Mestrado,11916,Q4 — Alta,634,95,23,2,9,1,0,8,9,1,1,Viaja Raramente,17,2,1.0,0.0,0.1111,142992,3,Médio,1,0,1,1,0,0
1322,39,36–45,Masculino,Solteiro(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Técnico,4534,Q2 — Média-Baixa,524,32,11,0,8,7,1,7,9,0,0,Viaja Raramente,18,6,0.8889,,0.875,40806,2,Médio,0,0,1,0,1,0
1324,31,26–35,Feminino,Divorciado(a),Sales,Sales Executive,Sênior,3,Life Sciences,Mestrado,9852,Q4 — Alta,587,57,19,1,10,8,9,6,10,1,1,Sem Viagem,2,5,1.0,0.0,0.8,118224,2,Médio,1,1,0,0,0,0
1329,41,36–45,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Medical,Técnico,6151,Q3 — Média-Alta,256,40,13,0,19,2,11,9,19,1,0,Sem Viagem,10,4,1.0,0.0,0.1053,55359,2,Médio,0,1,0,1,0,0
1331,31,26–35,Feminino,Solteiro(a),Sales,Sales Representative,Júnior,1,Life Sciences,Graduação,2302,Q1 — Baixa,1060,54,11,0,3,2,2,2,3,1,1,Viaja Frequentemente,1,2,1.0,0.0,0.6667,13812,3,Médio,1,0,0,1,1,1
1333,44,36–45,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Graduação,2362,Q1 — Baixa,935,89,12,0,3,2,1,2,10,4,0,Viaja Raramente,3,4,0.3,1.75,0.6667,14172,2,Médio,0,0,0,1,1,1
1334,42,36–45,Masculino,Casado(a),Research & Development,Manager,Especialista,4,Life Sciences,Ensino Médio,17861,Q4 — Alta,495,37,13,0,20,8,2,10,21,0,1,Sem Viagem,2,3,0.9524,,0.4,321498,1,Baixo,1,0,0,0,0,0
1336,55,46–55,Feminino,Casado(a),Research & Development,Manager,Diretor,5,Medical,Técnico,19187,Q4 — Alta,282,58,14,1,19,9,9,11,23,4,0,Viaja Raramente,2,5,0.8261,1.0,0.4737,460488,1,Baixo,0,1,0,0,0,0
1338,56,55+,Masculino,Solteiro(a),Human Resources,Manager,Diretor,5,Life Sciences,Mestrado,19717,Q4 — Alta,206,99,14,0,7,3,7,7,36,6,0,Viaja Raramente,8,4,0.1944,4.83,0.4286,473208,2,Médio,0,1,0,1,0,0
1340,40,36–45,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Técnico,3544,Q2 — Média-Baixa,458,74,16,1,4,2,0,0,6,9,0,Sem Viagem,16,0,0.6667,0.22,0.5,21264,2,Médio,0,0,1,0,1,0
1344,34,26–35,Masculino,Divorciado(a),Research & Development,Healthcare Representative,Sênior,3,Life Sciences,Graduação,8500,Q4 — Alta,943,86,11,1,9,7,1,6,10,0,0,Viaja Raramente,9,0,0.9,,0.7778,102000,0,Baixo,0,0,0,0,0,0
1346,40,36–45,Masculino,Solteiro(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Graduação,4661,Q2 — Média-Baixa,523,98,13,0,9,8,8,8,9,1,0,Viaja Raramente,2,4,1.0,0.0,0.8889,41949,2,Médio,0,1,0,0,1,0
1349,41,36–45,Feminino,Divorciado(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,4103,Q2 — Média-Baixa,1018,66,17,1,9,3,1,7,10,0,0,Viaja Frequentemente,1,2,0.9,,0.3333,36927,2,Médio,0,0,0,1,1,0
1350,35,26–35,Masculino,Solteiro(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Mestrado,4249,Q2 — Média-Baixa,482,87,11,0,9,6,1,1,9,1,1,Viaja Frequentemente,4,3,1.0,0.0,0.6667,38241,2,Médio,1,0,0,0,1,0
1352,51,46–55,Masculino,Divorciado(a),Human Resources,Manager,Especialista,4,Life Sciences,Graduação,14026,Q4 — Alta,770,84,11,1,33,9,0,10,33,1,1,Viaja Raramente,5,2,1.0,0.0,0.2727,252468,2,Médio,1,0,0,1,0,0
1355,38,36–45,Feminino,Divorciado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Técnico,6893,Q3 — Média-Alta,1009,31,15,1,7,7,1,7,11,3,0,Viaja Raramente,2,3,0.6364,1.33,1.0,62037,1,Baixo,0,0,0,1,0,0
1356,34,26–35,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Medical,Técnico,6125,Q3 — Média-Alta,507,66,12,0,10,8,9,6,10,1,0,Viaja Raramente,15,6,1.0,0.0,0.8,55125,2,Médio,0,1,0,1,0,0
1358,25,18–25,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Ensino Médio,3669,Q2 — Média-Baixa,882,67,11,3,3,2,1,2,7,3,0,Viaja Raramente,19,6,0.4286,1.33,0.6667,22014,2,Médio,0,0,1,0,1,0
1360,58,55+,Feminino,Casado(a),Research & Development,Manufacturing Director,Sênior,3,Medical,Mestrado,10008,Q4 — Alta,601,53,14,0,10,9,5,9,31,7,1,Viaja Raramente,7,0,0.3226,3.0,0.9,120096,3,Médio,1,1,0,1,0,1
1361,40,36–45,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Mestrado,2387,Q1 — Baixa,329,88,22,1,4,2,0,3,7,3,0,Viaja Raramente,1,3,0.5714,1.0,0.5,14322,2,Médio,0,0,0,1,1,0
1362,36,36–45,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,4639,Q2 — Média-Baixa,607,83,16,1,15,7,6,13,17,2,0,Viaja Frequentemente,7,2,0.8824,1.0,0.4667,41751,3,Médio,0,1,0,1,1,0
1363,48,46–55,Masculino,Solteiro(a),Research & Development,Manufacturing Director,Sênior,3,Life Sciences,Graduação,7898,Q3 — Média-Alta,855,54,11,0,10,9,0,8,11,1,0,Viaja Raramente,4,2,0.9091,1.0,0.9,94776,0,Baixo,0,0,0,0,0,0
1364,27,26–35,Feminino,Casado(a),Sales,Sales Representative,Júnior,1,Medical,Graduação,2534,Q1 — Baixa,1291,98,14,1,1,0,0,0,5,8,0,Viaja Raramente,11,4,0.2,0.5,0.0,15204,1,Baixo,0,0,0,0,1,0
1367,51,46–55,Feminino,Solteiro(a),Research & Development,Manufacturing Director,Especialista,4,Technical Degree,Técnico,13142,Q4 — Alta,1405,82,16,0,5,2,0,3,29,3,0,Viaja Raramente,11,1,0.1724,8.0,0.4,236556,1,Baixo,0,0,0,1,0,0
1368,18,18–25,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Graduação,1611,Q1 — Baixa,1124,97,15,0,0,0,0,0,0,1,0,Sem Viagem,1,5,,0.0,,9666,1,Baixo,0,0,0,0,1,0
1369,35,26–35,Feminino,Casado(a),Research & Development,Laboratory Technician,Pleno,2,Medical,Graduação,5363,Q3 — Média-Alta,817,60,12,1,9,7,0,0,10,0,0,Viaja Raramente,1,0,0.9,,0.7778,48267,0,Baixo,0,0,0,0,0,0
1371,27,26–35,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Life Sciences,Ensino Médio,5071,Q3 — Média-Alta,793,43,20,0,6,2,0,0,8,3,0,Viaja Frequentemente,2,3,0.75,0.67,0.3333,45639,0,Baixo,0,0,0,0,0,0
1372,55,46–55,Masculino,Solteiro(a),Sales,Sales Executive,Especialista,4,Marketing,Mestrado,13695,Q4 — Alta,267,85,17,0,19,7,3,8,24,6,1,Viaja Raramente,13,2,0.7917,0.83,0.3684,246510,2,Médio,1,1,0,0,0,1
1373,56,55+,Masculino,Casado(a),Research & Development,Manufacturing Director,Especialista,4,Life Sciences,Graduação,13402,Q4 — Alta,1369,68,12,1,19,16,15,9,33,4,1,Viaja Raramente,23,0,0.5758,3.5,0.8421,241236,4,Alto,1,1,1,1,0,0
1374,34,26–35,Feminino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Technical Degree,Ensino Médio,2029,Q1 — Baixa,999,92,20,3,5,4,0,0,5,1,0,Sem Viagem,26,2,1.0,0.0,0.8,12174,2,Médio,0,0,1,0,1,0
1375,40,36–45,Feminino,Divorciado(a),Research & Development,Healthcare Representative,Pleno,2,Medical,Ensino Médio,6377,Q3 — Média-Alta,1202,89,20,3,12,11,11,8,15,5,0,Viaja Raramente,2,0,0.8,0.6,0.9167,57393,1,Baixo,0,1,0,0,0,0
1377,34,26–35,Masculino,Casado(a),Research & Development,Laboratory Technician,Pleno,2,Medical,Graduação,5429,Q3 — Média-Alta,285,86,13,2,8,7,7,7,10,4,0,Viaja Raramente,29,1,0.8,0.5,0.875,48861,2,Médio,0,1,1,0,0,0
1379,31,26–35,Feminino,Solteiro(a),Sales,Sales Representative,Júnior,1,Life Sciences,Graduação,2785,Q1 — Baixa,703,90,14,0,1,0,0,0,3,7,0,Viaja Frequentemente,2,3,0.3333,0.29,0.0,16710,1,Baixo,0,0,0,0,1,1
1380,35,26–35,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,4614,Q2 — Média-Baixa,662,67,18,1,4,2,3,2,5,0,1,Viaja Frequentemente,18,0,0.8,,0.5,41526,4,Alto,1,1,1,0,1,1
1382,38,36–45,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,2610,Q1 — Baixa,693,57,11,3,4,2,0,3,4,1,0,Viaja Frequentemente,7,2,1.0,0.0,0.5,15660,1,Baixo,0,0,0,0,1,0
1383,34,26–35,Feminino,Solteiro(a),Research & Development,Healthcare Representative,Pleno,2,Technical Degree,Mestrado,6687,Q3 — Média-Alta,404,98,11,0,14,11,4,11,14,1,0,Viaja Raramente,2,2,1.0,0.0,0.7857,60183,1,Baixo,0,1,0,0,0,0
1387,28,26–35,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Graduação,4724,Q2 — Média-Baixa,736,48,11,1,5,3,0,4,5,1,0,Viaja Raramente,26,0,1.0,0.0,0.6,42516,3,Médio,0,0,1,1,1,0
1389,31,26–35,Masculino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Mestrado,6179,Q3 — Média-Alta,330,98,15,2,10,2,6,7,10,1,1,Viaja Raramente,22,3,1.0,0.0,0.2,55611,3,Médio,1,1,1,0,0,1
1390,39,36–45,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Mestrado,6120,Q3 — Média-Alta,1498,44,12,2,5,4,1,4,8,3,1,Viaja Raramente,21,2,0.625,1.0,0.8,55080,2,Médio,1,0,1,0,0,0
1391,51,46–55,Masculino,Casado(a),Sales,Sales Executive,Sênior,3,Marketing,Graduação,10596,Q4 — Alta,541,52,11,0,4,2,3,2,14,2,0,Viaja Frequentemente,2,5,0.2857,5.0,0.5,127152,2,Médio,0,1,0,1,0,0
1392,41,36–45,Feminino,Divorciado(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Graduação,5467,Q3 — Média-Alta,1200,75,14,2,6,2,3,3,12,3,1,Viaja Frequentemente,22,4,0.5,2.0,0.3333,49203,3,Médio,1,1,1,0,0,0
1394,37,36–45,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Ensino Médio,2996,Q2 — Média-Baixa,1439,54,15,0,6,4,1,3,8,7,1,Viaja Raramente,4,2,0.75,0.29,0.6667,17976,2,Médio,1,0,0,0,1,0
1395,33,26–35,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Ensino Médio,9998,Q4 — Alta,1111,61,13,0,5,4,1,2,8,6,0,Viaja Frequentemente,5,2,0.625,0.5,0.8,89982,0,Baixo,0,0,0,0,0,0
1396,32,26–35,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Ensino Médio,4078,Q2 — Média-Baixa,499,36,13,3,3,2,1,2,4,0,1,Viaja Raramente,2,3,0.75,,0.6667,36702,3,Médio,1,0,0,1,1,0
1397,39,36–45,Masculino,Casado(a),Research & Development,Healthcare Representative,Sênior,3,Life Sciences,Técnico,10920,Q4 — Alta,1485,71,21,1,6,4,0,5,13,3,0,Sem Viagem,25,2,0.4615,2.33,0.6667,131040,1,Baixo,0,0,1,0,0,0
1399,25,18–25,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Ensino Médio,6232,Q3 — Média-Alta,1372,93,11,0,3,2,1,2,6,2,0,Viaja Raramente,18,3,0.5,1.5,0.6667,56088,1,Baixo,0,0,1,0,0,0
1401,52,46–55,Feminino,Casado(a),Research & Development,Manufacturing Director,Especialista,4,Medical,Técnico,13247,Q4 — Alta,322,59,11,1,5,3,0,2,24,2,1,Viaja Frequentemente,28,3,0.2083,9.5,0.6,238446,2,Médio,1,0,1,0,0,0
1402,43,36–45,Feminino,Solteiro(a),Research & Development,Research Scientist,Pleno,2,Medical,Graduação,4081,Q2 — Média-Baixa,930,73,14,0,20,7,1,8,20,1,1,Viaja Raramente,6,3,1.0,0.0,0.35,36729,2,Médio,1,0,0,0,1,0
1403,27,26–35,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,5769,Q3 — Média-Alta,205,98,11,0,6,2,4,4,6,1,1,Viaja Raramente,10,3,1.0,0.0,0.3333,51921,2,Médio,1,1,0,0,0,0
1405,27,26–35,Feminino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Mestrado,2394,Q1 — Baixa,135,51,13,0,8,2,7,7,8,1,1,Viaja Raramente,17,2,1.0,0.0,0.25,14364,4,Alto,1,1,1,0,1,1
1407,26,26–35,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Ensino Médio,3904,Q2 — Média-Baixa,683,36,12,0,4,3,1,1,5,0,0,Viaja Raramente,2,2,0.8,,0.75,23424,1,Baixo,0,0,0,0,1,0
1408,42,36–45,Feminino,Casado(a),Human Resources,Manager,Especialista,4,Human Resources,Graduação,16799,Q4 — Alta,1147,31,14,1,20,7,0,9,21,0,0,Viaja Raramente,10,5,0.9524,,0.35,302382,1,Baixo,0,0,0,1,0,0
1409,52,46–55,Feminino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Other,Mestrado,2950,Q2 — Média-Baixa,258,54,13,0,5,4,0,4,12,9,0,Viaja Raramente,8,2,0.4167,0.78,0.8,17700,2,Médio,0,0,0,1,1,0
1411,37,36–45,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,3629,Q2 — Média-Baixa,1462,94,18,0,3,2,0,2,8,4,0,Viaja Raramente,11,6,0.375,1.25,0.6667,21774,1,Baixo,0,0,0,0,1,0
1412,35,26–35,Masculino,Solteiro(a),Research & Development,Manufacturing Director,Sênior,3,Life Sciences,Técnico,9362,Q4 — Alta,200,60,11,0,2,2,2,2,10,2,0,Viaja Frequentemente,18,2,0.2,4.0,1.0,112344,1,Baixo,0,0,1,0,0,0
1415,25,18–25,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Technical Degree,Graduação,3229,Q2 — Média-Baixa,949,81,11,1,3,2,0,2,7,4,0,Viaja Raramente,1,2,0.4286,1.0,0.6667,19374,1,Baixo,0,0,0,0,1,0
1417,26,26–35,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Other,Graduação,3578,Q2 — Média-Baixa,652,100,12,0,7,7,0,7,8,0,0,Viaja Raramente,7,2,0.875,,1.0,21468,2,Médio,0,0,0,1,1,0
1419,29,26–35,Masculino,Solteiro(a),Human Resources,Human Resources,Sênior,3,Other,Graduação,7988,Q3 — Média-Alta,332,51,13,0,10,9,0,9,10,1,0,Viaja Raramente,17,3,1.0,0.0,0.9,95856,2,Médio,0,0,1,1,0,0
1420,49,46–55,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Pleno,2,Life Sciences,Técnico,4284,Q2 — Média-Baixa,1475,97,20,0,4,3,1,3,20,3,0,Viaja Frequentemente,28,2,0.2,5.33,0.75,38556,3,Médio,0,0,1,1,1,1
1421,29,26–35,Feminino,Solteiro(a),Research & Development,Healthcare Representative,Sênior,3,Other,Ensino Médio,7553,Q3 — Média-Alta,337,84,12,0,8,7,7,7,9,0,1,Viaja Frequentemente,14,1,0.8889,,0.875,90636,2,Médio,1,1,0,0,0,1
1422,54,46–55,Feminino,Solteiro(a),Research & Development,Research Director,Especialista,4,Medical,Graduação,17328,Q4 — Alta,971,54,19,0,20,7,12,7,29,6,0,Viaja Raramente,1,3,0.6897,1.5,0.35,311904,1,Baixo,0,1,0,0,0,0
1423,58,55+,Feminino,Casado(a),Research & Development,Research Director,Diretor,5,Medical,Graduação,19701,Q4 — Alta,1055,76,21,1,9,8,1,5,32,3,1,Viaja Raramente,1,3,0.2812,7.67,0.8889,472824,2,Médio,1,0,0,1,0,0
1424,55,46–55,Masculino,Divorciado(a),Research & Development,Research Director,Especialista,4,Medical,Mestrado,14732,Q4 — Alta,1136,81,13,2,7,7,0,0,31,2,0,Viaja Raramente,1,4,0.2258,12.0,1.0,265176,0,Baixo,0,0,0,0,0,0
1425,36,36–45,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,9278,Q4 — Alta,1174,99,16,0,5,4,0,1,15,3,1,Viaja Raramente,3,3,0.3333,3.33,0.8,83502,2,Médio,1,0,0,1,0,0
1427,31,26–35,Feminino,Solteiro(a),Sales,Sales Representative,Júnior,1,Life Sciences,Mestrado,1359,Q1 — Baixa,667,50,12,0,1,0,0,0,1,1,0,Viaja Frequentemente,1,3,1.0,0.0,0.0,8154,1,Baixo,0,0,0,0,1,1
1428,30,26–35,Feminino,Divorciado(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,4779,Q2 — Média-Baixa,855,73,14,2,3,2,0,2,8,7,0,Viaja Raramente,7,3,0.375,0.71,0.6667,43011,2,Médio,0,0,0,1,1,0
1430,31,26–35,Feminino,Solteiro(a),Research & Development,Research Director,Especialista,4,Life Sciences,Doutorado,16422,Q4 — Alta,182,93,11,0,3,2,1,0,9,3,0,Viaja Raramente,8,3,0.3333,2.0,0.6667,295596,1,Baixo,0,0,0,1,0,0
