id_funcionario,idade,genero,estado_civil,departamento,cargo,nivel_cargo,nivel_cargo_cod,area_formacao,nivel_educacao,renda_mensal,taxa_diaria,taxa_horaria,perc_aumento_salarial,nivel_stock_option,anos_empresa,anos_cargo_atual,anos_desde_ultima_promocao,anos_mesmo_gestor,anos_experiencia_total,qtd_empresas_anteriores,horas_extras,frequencia_viagem,distancia_casa_km,treinamentos_ultimo_ano,perc_carreira_empresa,media_anos_por_empresa_anterior,indice_estagnacao_cargo,custo_reposicao_est,score_risco,flag_horas_extras,flag_sem_promocao_3a,flag_distancia_alta,flag_satisfacao_baixa,flag_renda_abaixo_mediana,attrition,taxa_diaria_brl,renda_mensal_brl,score_bemestar,prob_attrition,nivel_risco_ml,shap_top1_feat,shap_top2_feat,shap_top3_feat,shap_top1_val,shap_top2_val,shap_top3_val,acao_recomendada
1085,41,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Technical Degree,Técnico,3376,509,43,13,0,10,6,0,8,10,1,0,Viaja Raramente,7,3,1.0,0.0,0.6,20256,1,0,0,0,0,1,0,2926.75,19412.0,3.0,0.1299,Médio,nivel_stock_option,nivel_cargo_cod,satisfacao_ambiente_cod,0.0538,0.0201,0.0179,Revisar benefícios e stock options
1088,38,Feminino,Casado(a),Research & Development,Healthcare Representative,Sênior,3,Life Sciences,Ensino Médio,8823,330,65,18,1,19,9,1,9,20,0,0,Viaja Raramente,17,4,0.95,,0.4737,105876,1,0,0,1,0,0,0,1897.5,50732.25,2.2,0.1156,Médio,equilibrio_vida_trabalho_cod,score_bemestar,envolvimento_trabalho_cod,0.029,0.0196,0.0187,Revisar jornada e flexibilidade
1092,40,Masculino,Casado(a),Research & Development,Healthcare Representative,Sênior,3,Technical Degree,Mestrado,10322,1492,61,20,1,11,10,11,1,14,4,0,Viaja Raramente,20,6,0.7857,0.75,0.9091,123864,2,0,1,1,0,0,0,8579.0,59351.5,3.0,0.0982,Baixo,satisfacao_ambiente_cod,anos_mesmo_gestor,media_anos_por_empresa_anterior,0.0261,0.0195,0.0129,Avaliar condições e ambiente de trabalho
1094,27,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Doutorado,4621,1277,87,19,3,3,2,1,2,3,1,0,Sem Viagem,8,4,1.0,0.0,0.6667,27726,1,0,0,0,0,1,0,7342.75,26570.75,2.4,0.2818,Alto,envolvimento_trabalho_cod,score_bemestar,faixa_etaria,0.045,0.0376,0.0273,Aumentar desafios / responsabilidades
1096,55,Masculino,Casado(a),Research & Development,Manufacturing Director,Sênior,3,Life Sciences,Ensino Médio,10976,1091,65,18,1,3,2,1,2,23,3,0,Viaja Frequentemente,2,4,0.1304,6.67,0.6667,131712,1,0,0,0,1,0,0,6273.25,63112.0,2.8,0.072,Baixo,frequencia_viagem,satisfacao_trabalho_cod,satisfacao_relacionamento_cod,0.0293,0.0195,0.0088,Conversa de retenção personalizada
1097,28,Feminino,Solteiro(a),Research & Development,Research Scientist,Pleno,2,Other,Graduação,3660,857,59,13,0,8,7,1,7,10,3,0,Viaja Raramente,10,4,0.8,0.67,0.875,32940,1,0,0,0,0,1,0,4927.75,21045.0,3.4,0.1474,Médio,nivel_stock_option,media_anos_por_empresa_anterior,faixa_etaria,0.051,0.0273,0.0268,Revisar benefícios e stock options
1098,44,Masculino,Casado(a),Human Resources,Human Resources,Sênior,3,Medical,Técnico,10482,1376,91,14,1,20,6,3,6,24,9,0,Viaja Raramente,1,1,0.8333,0.44,0.3,125784,2,0,1,0,1,0,1,7912.0,60271.5,2.4,0.2054,Alto,envolvimento_trabalho_cod,score_bemestar,media_anos_por_empresa_anterior,0.0345,0.0301,0.0232,Aumentar desafios / responsabilidades
1099,33,Masculino,Divorciado(a),Research & Development,Healthcare Representative,Sênior,3,Life Sciences,Graduação,7119,654,34,15,1,3,2,1,2,9,4,0,Viaja Raramente,5,2,0.3333,1.5,0.6667,85428,0,0,0,0,0,0,0,3760.5,40934.25,3.2,0.0804,Baixo,envolvimento_trabalho_cod,faixa_etaria,anos_empresa,0.0249,0.0209,0.0099,Aumentar desafios / responsabilidades
1100,35,Masculino,Solteiro(a),Sales,Sales Executive,Sênior,3,Technical Degree,Graduação,9582,1204,86,22,0,8,7,4,7,9,0,1,Viaja Raramente,4,2,0.8889,,0.875,114984,3,1,1,0,1,0,1,6923.0,55096.5,2.4,0.522,Crítico,nivel_stock_option,score_bemestar,faixa_etaria,0.0802,0.0516,0.0315,Revisar benefícios e stock options
1101,33,Feminino,Solteiro(a),Research & Development,Research Scientist,Pleno,2,Medical,Mestrado,4508,827,54,22,0,13,7,3,8,14,1,0,Viaja Frequentemente,29,4,0.9286,1.0,0.5385,40572,3,0,1,1,0,1,1,4755.25,25921.0,2.2,0.6484,Crítico,nivel_stock_option,score_bemestar,envolvimento_trabalho_cod,0.0846,0.0639,0.0525,Revisar benefícios e stock options
1102,28,Masculino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Técnico,2207,895,50,16,1,4,2,2,2,4,1,0,Viaja Raramente,15,5,1.0,0.0,0.5,13242,1,0,0,0,0,1,0,5146.25,12690.25,2.6,0.2043,Alto,equilibrio_vida_trabalho_cod,faixa_etaria,renda_mensal_brl,0.0322,0.022,0.0217,Revisar jornada e flexibilidade
1103,34,Masculino,Solteiro(a),Research & Development,Healthcare Representative,Pleno,2,Life Sciences,Ensino Médio,7756,618,45,17,0,6,2,0,4,7,0,0,Viaja Frequentemente,3,1,0.8571,,0.3333,69804,0,0,0,0,0,0,0,3553.5,44597.0,2.6,0.2132,Alto,nivel_stock_option,equilibrio_vida_trabalho_cod,frequencia_viagem,0.0424,0.0326,0.0277,Revisar benefícios e stock options
1105,37,Feminino,Divorciado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Mestrado,6694,309,88,14,3,1,0,0,0,8,2,1,Viaja Raramente,10,5,0.125,3.5,0.0,60246,1,1,0,0,0,0,0,1776.75,38490.5,3.2,0.1308,Médio,envolvimento_trabalho_cod,anos_mesmo_gestor,anos_empresa,0.0303,0.0268,0.018,Aumentar desafios / responsabilidades
1106,25,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Technical Degree,Ensino Médio,3691,1219,32,15,1,7,7,5,6,7,1,1,Viaja Raramente,4,3,1.0,0.0,1.0,22146,3,1,1,0,0,1,1,7009.25,21223.25,3.4,0.4264,Crítico,faixa_etaria,idade,horas_extras,0.0734,0.0329,0.0255,Conversa de retenção personalizada
1107,26,Masculino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,2377,1330,37,20,1,1,1,0,0,1,1,0,Viaja Raramente,21,0,1.0,0.0,1.0,14262,2,0,0,1,0,1,1,7647.5,13667.75,2.4,0.7485,Crítico,anos_mesmo_gestor,anos_empresa,faixa_etaria,0.0588,0.0509,0.0494,Conversa de retenção personalizada
1108,33,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2313,1017,55,20,0,2,2,2,2,5,4,1,Viaja Raramente,25,0,0.4,0.75,1.0,13878,4,1,0,1,1,1,1,5847.75,13299.75,2.0,0.874,Crítico,nivel_stock_option,score_bemestar,envolvimento_trabalho_cod,0.0705,0.0547,0.054,Revisar benefícios e stock options
1109,42,Masculino,Casado(a),Research & Development,Manager,Especialista,4,Medical,Técnico,17665,469,35,17,1,22,6,13,7,23,0,0,Viaja Raramente,2,3,0.9565,,0.2727,317970,2,0,1,0,1,0,0,2696.75,101573.75,3.0,0.0546,Baixo,satisfacao_trabalho_cod,anos_desde_ultima_promocao,indice_estagnacao_cargo,0.0205,0.0081,0.0064,Conversa 1:1 sobre satisfação no trabalho
1111,28,Masculino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,2596,1009,45,15,2,1,0,0,0,1,1,0,Viaja Frequentemente,1,2,1.0,0.0,0.0,15576,2,0,0,0,1,1,1,5801.75,14927.0,1.8,0.784,Crítico,anos_mesmo_gestor,faixa_etaria,anos_empresa,0.0476,0.047,0.0441,Conversa de retenção personalizada
1113,50,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Other,Mestrado,4728,959,81,14,0,0,0,0,0,5,3,1,Viaja Frequentemente,1,4,0.0,1.67,,42552,2,1,0,0,0,1,1,5514.25,27186.0,3.4,0.1422,Médio,nivel_stock_option,anos_mesmo_gestor,frequencia_viagem,0.0324,0.0231,0.023,Revisar benefícios e stock options
1114,33,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Graduação,4302,970,30,17,1,3,2,0,2,4,0,0,Viaja Frequentemente,7,3,0.75,,0.6667,38718,2,0,0,0,1,1,0,5577.5,24736.5,3.0,0.1209,Médio,frequencia_viagem,faixa_etaria,satisfacao_trabalho_cod,0.0341,0.0269,0.0228,Conversa de retenção personalizada
1115,34,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Mestrado,2979,697,40,17,3,0,0,0,0,6,3,0,Sem Viagem,3,2,0.0,2.0,,17874,1,0,0,0,0,1,0,4007.75,17129.25,3.2,0.1684,Médio,envolvimento_trabalho_cod,anos_mesmo_gestor,faixa_etaria,0.0317,0.0289,0.0256,Aumentar desafios / responsabilidades
1116,48,Masculino,Solteiro(a),Research & Development,Manager,Especialista,4,Medical,Mestrado,16885,1262,35,22,0,5,4,2,1,27,2,0,Sem Viagem,1,3,0.1852,11.0,0.8,303930,0,0,0,0,0,0,0,7256.5,97088.75,2.8,0.0819,Baixo,nivel_stock_option,equilibrio_vida_trabalho_cod,satisfacao_ambiente_cod,0.0357,0.0292,0.0214,Revisar benefícios e stock options
1117,45,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Mestrado,5593,1050,65,13,1,15,10,4,12,15,1,0,Sem Viagem,9,2,1.0,0.0,0.6667,50337,1,0,1,0,0,0,0,6037.5,32159.75,2.8,0.0706,Baixo,envolvimento_trabalho_cod,satisfacao_ambiente_cod,frequencia_viagem,0.0246,0.0196,0.0118,Aumentar desafios / responsabilidades
1118,52,Masculino,Solteiro(a),Research & Development,Healthcare Representative,Sênior,3,Life Sciences,Mestrado,10445,994,87,19,0,8,6,4,0,18,7,0,Viaja Raramente,7,4,0.4444,1.43,0.75,125340,2,0,1,0,1,0,0,5715.5,60058.75,2.8,0.1568,Médio,nivel_stock_option,anos_mesmo_gestor,satisfacao_trabalho_cod,0.0469,0.0225,0.0204,Revisar benefícios e stock options
1119,38,Masculino,Divorciado(a),Sales,Sales Executive,Sênior,3,Marketing,Mestrado,8740,770,73,14,2,8,7,2,7,9,0,1,Viaja Raramente,10,2,0.8889,,0.875,104880,1,1,0,0,0,0,0,4427.5,50255.0,2.6,0.1539,Médio,envolvimento_trabalho_cod,area_formacao,flag_horas_extras,0.0277,0.0108,0.0087,Aumentar desafios / responsabilidades
1120,29,Feminino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Mestrado,2514,1107,93,22,1,7,5,1,7,11,4,0,Viaja Raramente,28,1,0.6364,1.0,0.7143,15084,2,0,0,1,0,1,0,6365.25,14455.5,2.8,0.1504,Médio,faixa_etaria,nivel_cargo_cod,satisfacao_relacionamento_cod,0.0234,0.0155,0.013,Conversa de retenção personalizada
1121,28,Feminino,Divorciado(a),Research & Development,Manufacturing Director,Sênior,3,Medical,Graduação,7655,950,93,17,3,9,7,1,7,10,0,0,Viaja Raramente,3,3,0.9,,0.7778,91860,1,0,0,0,1,0,0,5462.5,44016.25,2.6,0.0902,Baixo,equilibrio_vida_trabalho_cod,faixa_etaria,satisfacao_trabalho_cod,0.0283,0.0227,0.0148,Revisar jornada e flexibilidade
1124,46,Masculino,Casado(a),Sales,Manager,Especialista,4,Marketing,Ensino Médio,17465,406,52,12,1,12,9,4,9,23,3,0,Viaja Raramente,3,3,0.5217,3.67,0.75,314370,1,0,1,0,0,0,0,2334.5,100423.75,2.8,0.1362,Médio,satisfacao_ambiente_cod,taxa_diaria_brl,nivel_educacao,0.0305,0.0159,0.01,Avaliar condições e ambiente de trabalho
1125,38,Masculino,Solteiro(a),Sales,Sales Executive,Sênior,3,Marketing,Técnico,7351,130,32,16,0,1,0,0,0,10,7,0,Viaja Raramente,2,2,0.1,1.29,0.0,88212,1,0,0,0,1,0,0,747.5,42268.25,3.0,0.1351,Médio,nivel_stock_option,satisfacao_trabalho_cod,anos_mesmo_gestor,0.0452,0.025,0.0197,Revisar benefícios e stock options
1126,43,Feminino,Casado(a),Research & Development,Manufacturing Director,Sênior,3,Life Sciences,Graduação,10820,1082,83,11,1,8,7,0,1,18,8,0,Viaja Frequentemente,27,1,0.4444,1.25,0.875,129840,2,0,0,1,1,0,0,6221.5,62215.0,2.6,0.1609,Médio,frequencia_viagem,satisfacao_trabalho_cod,anos_mesmo_gestor,0.0281,0.0242,0.0206,Conversa de retenção personalizada
1127,39,Masculino,Divorciado(a),Research & Development,Healthcare Representative,Especialista,4,Life Sciences,Graduação,12169,203,84,11,3,18,7,11,5,21,7,0,Viaja Frequentemente,2,4,0.8571,0.43,0.3889,219042,1,0,1,0,0,0,1,1167.25,69971.75,3.0,0.5205,Crítico,satisfacao_ambiente_cod,taxa_diaria_brl,frequencia_viagem,0.0574,0.0315,0.0298,Avaliar condições e ambiente de trabalho
1128,40,Masculino,Solteiro(a),Research & Development,Research Director,Diretor,5,Medical,Graduação,19626,1308,44,14,0,20,7,4,9,21,1,0,Viaja Raramente,14,2,0.9524,1.0,0.35,471024,1,0,1,0,0,0,0,7521.0,112849.5,2.6,0.2347,Alto,nivel_stock_option,envolvimento_trabalho_cod,media_anos_por_empresa_anterior,0.0598,0.0349,0.0217,Revisar benefícios e stock options
1131,21,Feminino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Technical Degree,Ensino Médio,2070,984,70,11,0,2,2,2,2,2,1,1,Viaja Raramente,1,6,1.0,0.0,1.0,12420,3,1,0,0,1,1,0,5658.0,11902.5,3.0,0.3608,Crítico,faixa_etaria,nivel_stock_option,envolvimento_trabalho_cod,0.0523,0.0504,0.0269,Conversa de retenção personalizada
1132,39,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Pleno,2,Life Sciences,Graduação,6782,439,70,15,0,5,4,0,3,9,9,0,Sem Viagem,9,2,0.5556,0.44,0.8,61038,1,0,0,0,1,0,0,2524.25,38996.5,2.6,0.3635,Crítico,nivel_stock_option,equilibrio_vida_trabalho_cod,satisfacao_trabalho_cod,0.0723,0.0563,0.0296,Revisar benefícios e stock options
1133,36,Masculino,Solteiro(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Mestrado,7779,217,78,20,0,11,9,0,9,18,2,0,Sem Viagem,18,0,0.6111,3.5,0.8182,70011,1,0,0,1,0,0,0,1247.75,44729.25,2.4,0.1643,Médio,nivel_stock_option,score_bemestar,satisfacao_ambiente_cod,0.0499,0.0283,0.0268,Revisar benefícios e stock options
1135,31,Masculino,Casado(a),Sales,Sales Representative,Júnior,1,Life Sciences,Graduação,2791,793,67,12,1,2,2,2,2,3,0,0,Viaja Frequentemente,20,4,0.6667,,1.0,16746,2,0,0,1,0,1,0,4559.75,16048.25,3.0,0.1844,Alto,frequencia_viagem,faixa_etaria,satisfacao_relacionamento_cod,0.0381,0.021,0.0179,Conversa de retenção personalizada
1136,28,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Ensino Médio,3201,1451,67,17,0,5,3,0,4,6,0,0,Viaja Raramente,2,2,0.8333,,0.6,19206,2,0,0,0,1,1,0,8343.25,18405.75,1.4,0.5961,Crítico,nivel_stock_option,envolvimento_trabalho_cod,satisfacao_trabalho_cod,0.0977,0.0363,0.0327,Revisar benefícios e stock options
1137,35,Masculino,Divorciado(a),Sales,Sales Executive,Pleno,2,Marketing,Técnico,4968,1182,54,11,1,5,2,0,2,5,1,0,Viaja Frequentemente,11,3,1.0,0.0,0.4,44712,0,0,0,0,0,0,0,6796.5,28566.0,3.6,0.0439,Baixo,frequencia_viagem,faixa_etaria,indice_estagnacao_cargo,0.0203,0.0141,0.0079,Conversa de retenção personalizada
1138,49,Masculino,Casado(a),Sales,Sales Executive,Especialista,4,Technical Degree,Mestrado,13120,174,56,17,1,9,8,2,3,22,6,0,Viaja Raramente,8,3,0.4091,2.17,0.8889,236160,1,0,0,0,1,0,0,1000.5,75440.0,2.6,0.1475,Médio,envolvimento_trabalho_cod,satisfacao_trabalho_cod,media_anos_por_empresa_anterior,0.0323,0.019,0.0103,Aumentar desafios / responsabilidades
1140,34,Masculino,Solteiro(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Técnico,4033,1003,95,11,0,3,2,0,2,5,2,0,Viaja Frequentemente,2,3,0.6,1.0,0.6667,36297,1,0,0,0,0,1,0,5767.25,23189.75,3.2,0.2048,Alto,equilibrio_vida_trabalho_cod,nivel_stock_option,faixa_etaria,0.0451,0.0451,0.0297,Revisar jornada e flexibilidade
1143,29,Feminino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,3291,490,61,14,2,7,5,1,1,8,0,0,Viaja Frequentemente,10,2,0.875,,0.7143,19746,2,0,0,0,1,1,0,2817.5,18923.25,3.0,0.1638,Médio,equilibrio_vida_trabalho_cod,anos_mesmo_gestor,frequencia_viagem,0.0323,0.0317,0.0281,Revisar jornada e flexibilidade
1148,42,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Pleno,2,Medical,Graduação,4272,188,56,19,0,1,0,0,0,16,4,0,Viaja Raramente,29,3,0.0625,3.75,0.0,38448,2,0,0,1,0,1,0,1081.0,24564.0,2.2,0.3691,Crítico,nivel_stock_option,score_bemestar,envolvimento_trabalho_cod,0.0613,0.0592,0.0473,Revisar benefícios e stock options
1150,29,Masculino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Ensino Médio,5056,718,79,15,1,10,7,1,2,10,1,1,Viaja Raramente,8,2,1.0,0.0,0.7,45504,1,1,0,0,0,0,0,4128.5,29072.0,2.6,0.1633,Médio,envolvimento_trabalho_cod,equilibrio_vida_trabalho_cod,faixa_etaria,0.0289,0.0264,0.0194,Aumentar desafios / responsabilidades
1152,38,Masculino,Casado(a),Human Resources,Human Resources,Júnior,1,Human Resources,Graduação,2844,433,37,13,1,7,6,5,0,7,1,0,Viaja Raramente,1,2,1.0,0.0,0.8571,17064,2,0,1,0,0,1,0,2489.75,16353.0,3.6,0.0893,Baixo,anos_mesmo_gestor,nivel_cargo_cod,faixa_renda,0.0301,0.0148,0.0072,Conversa de retenção personalizada
1154,28,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,2703,773,39,14,1,3,1,0,2,3,1,1,Viaja Frequentemente,6,2,1.0,0.0,0.3333,16218,2,1,0,0,0,1,0,4444.75,15542.25,3.0,0.284,Alto,frequencia_viagem,envolvimento_trabalho_cod,nivel_cargo_cod,0.0321,0.0301,0.0266,Conversa de retenção personalizada
1156,18,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Ensino Médio,1904,247,80,12,0,0,0,0,0,0,1,0,Sem Viagem,8,0,,0.0,,11424,1,0,0,0,0,1,1,1420.25,10948.0,3.2,0.822,Crítico,faixa_etaria,nivel_stock_option,anos_experiencia_total,0.0697,0.0618,0.052,Conversa de retenção personalizada
1157,33,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,8224,603,77,17,0,5,2,0,3,6,0,1,Viaja Raramente,9,3,0.8333,,0.4,74016,2,1,0,0,1,0,1,3467.25,47288.0,1.8,0.4666,Crítico,nivel_stock_option,score_bemestar,satisfacao_trabalho_cod,0.081,0.0532,0.035,Revisar benefícios e stock options
1158,41,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Mestrado,4766,167,46,11,1,1,0,0,0,6,3,1,Viaja Raramente,12,4,0.1667,1.67,0.0,28596,2,1,0,0,0,1,0,960.25,27404.5,2.6,0.165,Médio,anos_mesmo_gestor,anos_empresa,satisfacao_relacionamento_cod,0.0245,0.0139,0.0126,Conversa de retenção personalizada
1160,31,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,2610,874,72,12,1,2,2,2,2,2,1,0,Viaja Frequentemente,15,5,1.0,0.0,1.0,15660,1,0,0,0,0,1,1,5025.5,15007.5,2.8,0.587,Crítico,frequencia_viagem,equilibrio_vida_trabalho_cod,faixa_etaria,0.0464,0.0447,0.0409,Conversa de retenção personalizada
1161,37,Feminino,Divorciado(a),Research & Development,Healthcare Representative,Pleno,2,Medical,Técnico,5731,367,52,13,2,6,2,1,3,9,7,0,Viaja Raramente,25,2,0.6667,0.43,0.3333,51579,1,0,0,1,0,0,0,2110.25,32953.25,3.0,0.0951,Baixo,envolvimento_trabalho_cod,media_anos_por_empresa_anterior,distancia_casa_km,0.025,0.0168,0.012,Aumentar desafios / responsabilidades
1162,27,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,2539,199,55,13,1,4,2,2,2,4,1,0,Viaja Raramente,6,0,1.0,0.0,0.5,15234,1,0,0,0,0,1,0,1144.25,14599.25,3.0,0.1379,Médio,envolvimento_trabalho_cod,faixa_etaria,nivel_cargo_cod,0.0316,0.0205,0.0165,Aumentar desafios / responsabilidades
1163,34,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Ensino Médio,5714,1400,70,20,0,6,5,1,3,6,1,0,Viaja Raramente,9,3,1.0,0.0,0.8333,51426,0,0,0,0,0,0,0,8050.0,32855.5,2.2,0.27,Alto,nivel_stock_option,equilibrio_vida_trabalho_cod,score_bemestar,0.0754,0.0301,0.0288,Revisar benefícios e stock options
1164,35,Masculino,Solteiro(a),Human Resources,Human Resources,Júnior,1,Technical Degree,Mestrado,4323,528,100,17,0,5,4,1,4,6,1,0,Viaja Raramente,8,2,0.8333,1.0,0.8,25938,1,0,0,0,0,1,0,3036.0,24857.25,2.4,0.4097,Crítico,nivel_stock_option,equilibrio_vida_trabalho_cod,faixa_etaria,0.0629,0.0436,0.041,Revisar benefícios e stock options
1165,29,Feminino,Casado(a),Sales,Sales Executive,Sênior,3,Life Sciences,Ensino Médio,7336,408,45,13,1,11,8,3,10,11,1,0,Viaja Raramente,23,3,1.0,0.0,0.7273,88032,3,0,1,1,1,0,1,2346.0,42182.0,1.8,0.3456,Crítico,equilibrio_vida_trabalho_cod,score_bemestar,envolvimento_trabalho_cod,0.0374,0.0264,0.0258,Revisar jornada e flexibilidade
1166,40,Feminino,Solteiro(a),Research & Development,Research Director,Sênior,3,Medical,Mestrado,13499,593,88,17,0,18,7,2,13,20,9,0,Viaja Frequentemente,9,3,0.9,0.22,0.3889,161988,0,0,0,0,0,0,0,3409.75,77619.25,2.6,0.2856,Alto,nivel_stock_option,equilibrio_vida_trabalho_cod,media_anos_por_empresa_anterior,0.062,0.0546,0.0248,Revisar benefícios e stock options
1167,42,Masculino,Solteiro(a),Sales,Sales Executive,Especialista,4,Life Sciences,Graduação,13758,481,44,12,0,21,9,13,14,22,0,1,Viaja Frequentemente,12,2,0.9545,,0.4286,247644,3,1,1,0,1,0,1,2765.75,79108.5,2.2,0.6223,Crítico,nivel_stock_option,equilibrio_vida_trabalho_cod,score_bemestar,0.0953,0.059,0.0457,Revisar benefícios e stock options
1171,42,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,5155,647,45,13,0,6,4,1,5,9,7,0,Viaja Raramente,4,3,0.6667,0.43,0.6667,46395,1,0,0,0,1,0,0,3720.25,29641.25,2.8,0.1481,Médio,nivel_stock_option,satisfacao_trabalho_cod,satisfacao_ambiente_cod,0.0507,0.028,0.0231,Revisar benefícios e stock options
1172,35,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Mestrado,2258,982,58,12,1,8,0,1,7,10,6,0,Viaja Raramente,1,2,0.8,0.33,0.0,13548,1,0,0,0,0,1,0,5646.5,12983.5,2.8,0.2108,Alto,envolvimento_trabalho_cod,faixa_etaria,nivel_cargo_cod,0.0263,0.0257,0.02,Aumentar desafios / responsabilidades
1173,24,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,3597,477,49,22,0,4,3,1,2,6,8,0,Viaja Raramente,24,2,0.6667,0.25,0.75,21582,3,0,0,1,1,1,0,2742.75,20682.75,3.2,0.2441,Alto,nivel_stock_option,faixa_etaria,media_anos_por_empresa_anterior,0.0543,0.0465,0.0213,Revisar benefícios e stock options
1175,28,Feminino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Ensino Médio,2515,1485,79,11,0,1,1,0,0,1,1,1,Viaja Raramente,12,4,1.0,0.0,1.0,15090,2,1,0,0,0,1,1,8538.75,14461.25,3.2,0.6633,Crítico,nivel_stock_option,anos_experiencia_total,anos_mesmo_gestor,0.069,0.046,0.0392,Revisar benefícios e stock options
1177,26,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Mestrado,4420,1384,82,22,1,8,7,0,7,8,1,0,Viaja Raramente,3,2,1.0,0.0,0.875,26520,1,0,0,0,0,1,0,7958.0,25415.0,2.8,0.1021,Baixo,satisfacao_ambiente_cod,nivel_cargo_cod,faixa_etaria,0.0225,0.0177,0.0173,Avaliar condições e ambiente de trabalho
1179,30,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,6578,852,72,18,1,10,3,1,4,10,1,0,Viaja Raramente,10,3,1.0,0.0,0.3,59202,0,0,0,0,0,0,0,4899.0,37823.5,2.4,0.1351,Médio,score_bemestar,envolvimento_trabalho_cod,faixa_etaria,0.031,0.0307,0.0196,Programa de bem-estar e saúde mental
1180,40,Feminino,Casado(a),Research & Development,Research Scientist,Pleno,2,Medical,Técnico,4422,902,92,13,1,1,1,0,0,16,3,1,Viaja Frequentemente,26,3,0.0625,5.0,1.0,39798,3,1,0,1,0,1,0,5186.5,25426.5,2.8,0.1789,Alto,equilibrio_vida_trabalho_cod,anos_mesmo_gestor,frequencia_viagem,0.0395,0.0258,0.0247,Revisar jornada e flexibilidade
1182,35,Masculino,Divorciado(a),Research & Development,Manufacturing Director,Sênior,3,Life Sciences,Graduação,10274,819,44,18,1,7,7,6,4,15,2,0,Viaja Raramente,2,2,0.4667,4.0,1.0,123288,2,0,1,0,1,0,0,4709.25,59075.5,2.6,0.2493,Alto,faixa_etaria,envolvimento_trabalho_cod,satisfacao_trabalho_cod,0.034,0.0315,0.0255,Conversa de retenção personalizada
1184,34,Masculino,Solteiro(a),Research & Development,Healthcare Representative,Pleno,2,Medical,Graduação,5343,669,97,20,0,13,9,4,9,14,0,0,Viaja Frequentemente,1,3,0.9286,,0.6923,48087,2,0,1,0,1,0,0,3846.75,30722.25,2.6,0.1259,Médio,nivel_stock_option,satisfacao_trabalho_cod,envolvimento_trabalho_cod,0.0531,0.0254,0.0229,Revisar benefícios e stock options
1185,35,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Other,Mestrado,2376,636,47,13,1,2,2,2,2,2,1,0,Viaja Frequentemente,4,2,1.0,0.0,1.0,14256,1,0,0,0,0,1,0,3657.0,13662.0,3.2,0.1627,Médio,envolvimento_trabalho_cod,frequencia_viagem,renda_mensal_brl,0.0308,0.0268,0.0263,Aumentar desafios / responsabilidades
